0.87671,1.05376
1.51598,1.06452
1.58904,1.27957
0.90411,1.30108
0.83105,1.53763
1.48858,1.50538
1.50685,1.7957
0.92237,1.7957
0.86758,2.04301
1.44292,2.06452
1.47945,2.29032
0.84018,2.27957
0.79452,2.50538
1.36073,2.54839
